Timestamp,Date,Status code,Error Code,Description,API
2026-03-30T16:25:06,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:25:21,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:25:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:25:36,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:25:51,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:26:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:26:30,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:27:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:27:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:27:53,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:28:06,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:28:21,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:28:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:28:36,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:28:51,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:29:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:29:30,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:29:52,2026-03-30,200,,Success,GET /dashboard
2026-03-30T16:29:52,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:29:52,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:03,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:03,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:04,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:06,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:08,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:09,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:10,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:11,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:19,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:19,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:21,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:32,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:33,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:34,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:34,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:36,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:49,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:30:51,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:31:04,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:31:19,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:31:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:31:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:31:34,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:31:49,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:31:51,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:31:52,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:32:04,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:32:05,2026-03-30,200,,Success,GET /dashboard
2026-03-30T16:32:05,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:32:21,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:32:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:32:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:32:36,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:32:51,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:33:06,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:33:21,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:33:25,2026-03-30,200,,Success,GET /dashboard
2026-03-30T16:33:28,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:33:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:33:35,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:33:36,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:33:36,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:33:38,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:33:50,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:33:51,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:33:51,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:33:52,2026-03-30,200,,Success,GET /dashboard
2026-03-30T16:33:53,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:34:04,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:34:05,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:34:05,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:34:06,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:34:06,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:34:06,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:34:08,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:34:20,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:34:21,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:34:21,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:34:23,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:34:35,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:34:38,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:34:53,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:35:08,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:35:22,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:35:23,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:35:23,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:35:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:35:38,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:35:42,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:35:53,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:35:59,2026-03-30,200,,Success,GET /dashboard
2026-03-30T16:35:59,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:36:15,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:36:23,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:36:23,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:36:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:36:30,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:36:45,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:37:00,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:37:15,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:37:24,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:37:24,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:37:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:37:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:37:45,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:38:00,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:38:15,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:38:25,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:38:25,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:38:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:38:30,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:39:26,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:39:27,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:39:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:39:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:39:53,2026-03-30,200,,Success,GET /dashboard
2026-03-30T16:39:55,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T16:40:06,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:40:07,2026-03-30,200,,Success,GET /dashboard
2026-03-30T16:40:08,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:40:15,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T16:40:23,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:40:27,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:40:27,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:40:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:40:38,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:40:51,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T16:40:53,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:41:00,2026-03-30,200,,Success,GET /dashboard
2026-03-30T16:41:00,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:41:16,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:41:28,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:41:28,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:41:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:41:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:41:33,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T16:41:46,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:42:00,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:42:04,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T16:42:12,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T16:42:15,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:42:25,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T16:42:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:42:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:42:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:42:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:42:45,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:42:53,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T16:43:01,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:43:16,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:43:22,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T16:43:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:43:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:43:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:43:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:43:46,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:44:21,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:44:26,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T16:44:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:44:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:44:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:44:30,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:44:46,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:45:01,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:45:16,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:45:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:45:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:45:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:45:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:46:11,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:46:15,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:46:15,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T16:46:30,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:46:46,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:47:00,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:47:15,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:47:30,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:47:31,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T16:47:46,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:48:01,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:48:16,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:48:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:48:45,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:49:00,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:49:02,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T16:49:15,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:49:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:49:46,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:50:01,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:50:16,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:56:06,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:56:21,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:56:36,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:56:45,2026-03-30,200,,Success,GET /api/status
2026-03-30T16:56:47,2026-03-30,200,,Success,GET /dashboard
2026-03-30T16:56:59,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:57:01,2026-03-30,200,,Success,GET /dashboard
2026-03-30T16:57:01,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:57:16,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:57:17,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T16:57:20,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T16:57:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:57:47,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:58:02,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:58:17,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:58:32,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:58:47,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T16:59:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:00:10,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:00:16,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:00:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:00:47,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:01:02,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:01:17,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:01:32,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:02:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:03:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:04:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:05:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:06:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:07:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:23:47,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:24:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:25:11,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:25:16,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:25:19,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T17:25:21,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T17:25:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:25:47,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:26:02,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:26:17,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:26:32,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:26:47,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:27:02,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:27:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:28:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:29:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:30:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:31:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:32:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:33:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:34:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:34:36,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:34:46,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:34:48,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T17:34:49,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T17:35:01,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:35:16,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:35:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:35:32,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T17:35:46,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:36:01,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:36:16,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:36:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:36:46,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:37:02,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:37:17,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:37:32,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:37:47,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:38:02,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:38:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:38:41,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:38:47,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:39:02,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:39:17,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:39:32,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:40:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:41:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:42:05,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:42:06,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:42:08,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:42:17,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:42:20,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:42:21,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:42:32,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:42:35,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:42:36,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:42:47,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:42:50,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:42:51,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:43:02,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:43:05,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:43:06,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:43:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:43:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:43:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:44:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:44:30,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:44:30,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:45:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:45:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:45:30,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:46:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:46:30,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T17:46:30,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:00:30,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:00:30,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:00:30,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:00:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:00:47,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:01:02,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:01:17,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:01:28,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:01:28,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:01:32,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:01:47,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:02:02,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:02:17,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:02:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:02:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:03:18,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:03:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:03:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:04:19,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:04:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:04:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:04:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:04:46,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:05:01,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:05:16,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:05:17,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T18:05:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:05:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:05:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:05:32,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T18:05:46,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:05:49,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T18:05:52,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T18:06:01,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:06:16,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:06:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:06:46,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:07:01,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:07:17,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:07:32,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:07:47,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:08:02,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:08:17,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:08:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:08:46,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:09:01,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:09:17,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:09:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:09:33,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T18:09:46,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:10:01,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:10:08,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:10:16,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:10:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:10:46,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:11:01,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:11:16,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:11:32,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:11:47,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:12:01,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:12:10,2026-03-30,500,,No error description available,POST /api/chat-insights
2026-03-30T18:12:16,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:12:31,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:12:46,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:13:02,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:13:17,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:13:32,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:13:47,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:14:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:15:29,2026-03-30,200,,Success,GET /api/dashboard-data
2026-03-30T18:16:29,2026-03-30,200,,Success,GET /api/dashboard-data
